Report Run Date,Project,Project State,ID,Type,Summary,State,Responsible User,All Content Count,Total number of requirements,Specified Requirements,Accepted  Requirements,Rejected Requirements,Deleted Requirements,Customer /Supplier - Accepted Requirements,"Req upstream traceability count - Decomposed From""""","Req upstream traceability count-Decomposed From"" / ""Defined By""""","Acc Req downstream traceability count-Decomposes To""""",Acc req - SW relevant,Acc Req - HW relevant,Acc Req - ME relevant,Acc Downstream traceability count - SW relevant,Acc Downstream traceability count - HW relevant,Acc Downstream traceability count - ME relevant,"Acc Req downstream traceability count-Satisfied By"" / ""Modelled By""""",Req test traceability count,Req test pass count,Total number of requirements (Functional),Accepted Requirements (Functional),"Req upstream traceability count-Decomposed From"" / ""Defined By"" (Functional)""","Acc Req downstream traceability count-Decomposes To"" (Functional)""","Acc Req downstream traceability count-Satisfied By"" / ""Modelled By""(Functional)""",ASIL Determined Requirements,Total number of requirements - (Safety Relevant),Accepted  Requirements (Safety Relevant),Rejected Requirements (Safety Relevant),"Req upstream traceability count-Decomposed From"" / ""Defined By(Safety Relevant)""","Acc Req downstream traceability count-Decomposes To"" (Safety Relevant)""","Acc Req downstream traceability count-Satisfied By"" / ""Modelled By""(Safety Relevant)""",Allocated Requirements,Planned For Variants ( >0 ),No of RQ mapped to release name,Req having Spawns relationship count,Document Churn from Initial Baseline,Last Week Document Churn,Reused Count,Stability
04.07.2019  2:48:00 PM,,ALM_Active,3654705,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",28,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3654748,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",34,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3654793,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",119,81,0,44,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3655003,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",42,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3655050,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3655379,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",185,166,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3655422,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",71,43,0,21,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3655505,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",53,27,0,19,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3655548,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",97,69,0,35,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3655593,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",226,169,0,94,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
04.07.2019  2:48:00 PM,,ALM_Active,3655646,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",149,107,0,61,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3656290,IN Edit Doc,,ALM_Open,"Meyer, Benno (meyerb)",3,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3656305,IN Edit Doc,,ALM_Open,"Meyer, Benno (meyerb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.07.2019  2:48:00 PM,,ALM_Proposed,3657717,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",370,342,324,11,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Proposed,3657757,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",158,130,123,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Proposed,3657798,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",222,183,155,25,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Proposed,3657835,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",216,159,103,52,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Proposed,3657875,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",56,26,13,12,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3658039,RQ L3 Doc,,ALM_Restricted,"Quedenbaum, Janek (quedenbaum)",49,25,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3658907,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",337,270,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.962962963
04.07.2019  2:48:00 PM,,ALM_Active,3658951,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",62,39,0,37,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3659598,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",218,200,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3659641,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",55,29,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3659694,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",294,180,0,140,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1
04.07.2019  2:48:00 PM,,ALM_Active,3659735,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",24,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3660535,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",114,76,0,27,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3660576,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",22,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3660661,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",26,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3660700,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",22,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3661019,SP Doc,,ALM_Open,,101,78,3,75,0,1,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
04.07.2019  2:48:00 PM,,ALM_Active,3661058,SP Doc,,ALM_Open,,41,19,0,19,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
04.07.2019  2:48:00 PM,,ALM_Active,3661098,SP Doc,,ALM_Open,,68,43,0,43,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
04.07.2019  2:48:00 PM,,ALM_Active,3661141,SP Doc,,ALM_Open,,246,194,128,50,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
04.07.2019  2:48:00 PM,,ALM_Active,3661180,SP Doc,,ALM_Open,,83,49,10,39,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
04.07.2019  2:48:00 PM,,ALM_Active,3661221,SP Doc,,ALM_Open,,44,22,5,17,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
04.07.2019  2:48:00 PM,,ALM_Active,3661258,SP Doc,,ALM_Open,,64,35,8,27,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
04.07.2019  2:48:00 PM,,ALM_Active,3661298,SP Doc,,ALM_Open,,175,155,40,113,0,1,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
04.07.2019  2:48:00 PM,,ALM_Active,3661337,SP Doc,,ALM_Open,,36,16,8,7,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
04.07.2019  2:48:00 PM,,ALM_Active,3661479,SP Doc,,ALM_Open,,86,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3661516,SP Doc,,ALM_Open,,136,98,0,97,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3661553,SP Doc,,ALM_Open,,45,20,4,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
04.07.2019  2:48:00 PM,,ALM_Active,3661590,SP Doc,,ALM_Open,,46,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3661630,SP Doc,,ALM_Open,,159,133,1,132,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1
04.07.2019  2:48:00 PM,,ALM_Active,3661668,SP Doc,,ALM_Open,,92,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
04.07.2019  2:48:00 PM,,ALM_Active,3661705,SP Doc,,ALM_Open,,61,40,1,39,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3661744,SP Doc,,ALM_Open,,29,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
04.07.2019  2:48:00 PM,,ALM_Active,3661787,SP Doc,,ALM_Open,,80,53,0,29,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3666394,SP Doc,,ALM_Open,"G, Dhivya (dhivya)",159,138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3668748,SP Doc,,ALM_Open,"Ganesan, Karthikeyan (ganesan) [Inactive]",142,114,0,70,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1
04.07.2019  2:48:00 PM,,ALM_Active,3668790,SP Doc,,ALM_Open,"Agilan, Avinash (agilan)",125,94,0,55,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1
04.07.2019  2:48:00 PM,,ALM_Active,3668835,SP Doc,,ALM_Open,,96,65,0,47,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
04.07.2019  2:48:00 PM,,ALM_Active,3668888,SP Doc,,ALM_Open,,51,29,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
04.07.2019  2:48:00 PM,,ALM_Active,3668925,SP Doc,,ALM_Open,,75,48,0,32,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
04.07.2019  2:48:00 PM,,ALM_Active,3668964,SP Doc,,ALM_Open,"Iyer, Harish (iyerh)",101,75,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
04.07.2019  2:48:00 PM,,ALM_Active,3669014,SP Doc,,ALM_Open,"G, Dhivya (dhivya)",29,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
04.07.2019  2:48:00 PM,,ALM_Active,3669051,SP Doc,,ALM_Open,"G, Dhivya (dhivya)",24,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
04.07.2019  2:48:00 PM,,ALM_Active,3669088,SP Doc,,ALM_Open,"G, Dhivya (dhivya)",23,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
04.07.2019  2:48:00 PM,,ALM_Active,3669125,SP Doc,,ALM_Open,"G, Dhivya (dhivya)",31,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
04.07.2019  2:48:00 PM,,ALM_Active,3669163,SP Doc,,ALM_Open,"G, Dhivya (dhivya)",34,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
04.07.2019  2:48:00 PM,,ALM_Active,3669200,SP Doc,,ALM_Open,"G, Dhivya (dhivya)",29,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
04.07.2019  2:48:00 PM,,ALM_Active,3669237,SP Doc,,ALM_Open,"G, Dhivya (dhivya)",29,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
04.07.2019  2:48:00 PM,,ALM_Active,3669274,SP Doc,,ALM_Open,"G, Dhivya (dhivya)",55,37,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
04.07.2019  2:48:00 PM,,ALM_Active,3669313,SP Doc,,ALM_Open,"G, Dhivya (dhivya)",22,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
04.07.2019  2:48:00 PM,,ALM_Active,3669355,SP Doc,,ALM_Open,"G, Dhivya (dhivya)",25,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
04.07.2019  2:48:00 PM,,ALM_Active,3669392,SP Doc,,ALM_Open,"G, Dhivya (dhivya)",24,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
04.07.2019  2:48:00 PM,,ALM_Active,3669429,SP Doc,,ALM_Open,"G, Dhivya (dhivya)",23,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
04.07.2019  2:48:00 PM,,ALM_Active,3669466,SP Doc,,ALM_Open,"G, Dhivya (dhivya)",23,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
04.07.2019  2:48:00 PM,,ALM_Active,3669503,SP Doc,,ALM_Open,"G, Dhivya (dhivya)",24,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
04.07.2019  2:48:00 PM,,ALM_Proposed,3679234,SP Doc,,ALM_Open,,107,66,33,33,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3679303,SP Doc,,ALM_Open,,43,24,14,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3679340,SP Doc,,ALM_Open,,50,26,0,18,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3679383,SP Doc,,ALM_Open,"Iyer, Harish (iyerh)",53,29,5,23,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3679435,SP Doc,,ALM_Open,"Iyer, Harish (iyerh)",87,56,0,40,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3684737,SP Doc,,ALM_Open,"G, Dhivya (dhivya)",27,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
04.07.2019  2:48:00 PM,,ALM_Active,3684780,SP Doc,,ALM_Open,"G, Dhivya (dhivya)",38,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
04.07.2019  2:48:00 PM,,ALM_Active,3694069,IN Edit Doc,,ALM_Open,,270,107,0,107,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,106,0,0,91,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3694796,SP Doc,,ALM_Open,"Karunakaran, Revanth (karunakaranr)",55,31,0,18,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3694833,SP Doc,,ALM_Open,"Karunakaran, Revanth (karunakaranr)",113,77,0,57,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3694870,SP Doc,,ALM_Open,"Karunakaran, Revanth (karunakaranr)",46,24,0,15,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3695287,SP Doc,,ALM_Open,"Balasubramani, Arunchandran (balasubramaniar)",175,130,32,57,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953846154
04.07.2019  2:48:00 PM,,ALM_Active,3701743,RQ L1sw Doc,,ALM_Restricted,"Marx, Andreas (marxan)",33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3701845,SP Doc,,ALM_Open,"Marx, Andreas (marxan)",18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3707103,SP Doc,,ALM_Open,,36,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3718681,RQ L1sw Doc,,ALM_Open,"Kamping, Ruppert (kamping)",159,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3718765,RQ L1sw Doc,,ALM_Restricted,"Kamping, Ruppert (kamping)",130,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
04.07.2019  2:48:00 PM,,ALM_Active,3730267,SP Doc,,ALM_Open,,68,48,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3731175,RQ L1sw Doc,,ALM_Restricted,"Harder, Hauke (harderh)",50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3731295,SP Doc,,ALM_Open,"Harder, Hauke (harderh)",43,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3739902,SP Doc,,ALM_Open,"Brockmeyer, Ulrich (brockmeyer)",103,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3749074,SP Doc,,ALM_Open,,73,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3749688,SP Doc,,ALM_Open,,68,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3749725,SP Doc,,ALM_Open,"L, Raagapriya (raagapriya) [Inactive]",43,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3751258,SP Doc,,ALM_Open,"Averbeck, Thorsten (averbeck)",27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3751325,SP Doc,,ALM_Open,"Binder, Dr. Hartmut (binder)",72,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3769877,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",474,328,0,261,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
04.07.2019  2:48:00 PM,,ALM_Active,3769920,SP Doc,,ALM_Open,"Thallam, Sumanth (thallam)",92,57,0,23,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3770322,SP Doc,,ALM_Open,,126,83,0,81,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3773331,RQ L3 Doc,,ALM_Restricted,"Herbst, Marco (herbst)",7268,4150,18,3557,285,46,0,0,0,2,1,0,0,0,0,0,0,44,28,2273,1698,0,2,0,3777,59,56,0,0,0,0,3784,3707,0,0,0,0,2,1
04.07.2019  2:48:00 PM,,ALM_Active,3781522,IN Edit Doc,,ALM_Open,,56,27,0,27,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,0,0,27,0,0,0,1
04.07.2019  2:48:00 PM,,ALM_Active,3781991,SP Doc,,ALM_Open,,50,34,0,23,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
